
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s),Altitude (m),
11.350301,0.0470,0.0294,0.9557,0.2485,-0.1278,0.0345,0.0108,0.0197,-0.0856,-16.0312,-4.5000,47.1562,121.4270,-2.6698,1.5477,87.2658,33.41447582,-111.92182526,1.96000004,336.56054688,
11.450362,0.0367,0.0269,1.0021,-0.0429,-0.1316,-0.1621,-0.0009,0.0037,-0.0984,-15.4500,-3.4125,45.2438,121.2726,-2.5746,1.5990,87.2658,33.41447582,-111.92182526,1.96000004,336.56054688,
11.553960,0.0206,0.0357,1.0084,-0.1542,-0.1257,-0.2408,-0.0127,-0.0080,-0.1123,-14.1750,-2.6063,44.5500,121.3784,-2.3680,1.5861,87.2658,33.41447582,-111.92182526,1.96000004,336.56054688,
11.653333,0.0333,0.0264,1.0250,0.0829,-0.1215,-0.0058,-0.0020,0.0027,-0.1165,-13.0125,-3.4500,48.6938,121.7861,-2.2594,1.5714,86.9206,33.41447582,-111.92182526,1.96000004,337.34643555,
11.753852,0.0318,-0.0024,1.0255,-0.0492,-0.0783,-0.1295,-0.0084,0.0059,-0.1240,-13.7063,-3.0938,46.4062,121.8981,-2.0214,1.5182,86.9206,33.41445018,-111.92181676,2.69000006,337.34643555,
11.854167,0.0406,0.0103,0.9816,0.2912,-0.3102,0.1124,-0.0084,0.0346,-0.1208,-12.6188,-4.5750,48.3750,122.0204,-1.8235,1.4456,86.9206,33.41445018,-111.92181676,2.69000006,337.34643555,
11.954872,0.0045,0.0123,1.0143,-0.2535,-0.0799,-0.1948,-0.0190,0.0123,-0.1314,-12.1313,-3.6188,49.4250,122.1048,-1.5614,1.3722,87.2688,33.41445018,-111.92181676,2.69000006,337.34643555,
12.055916,-0.0078,0.0211,1.0568,-0.4282,-0.0242,0.1259,0.0065,-0.0112,-0.1272,-13.3500,-3.9375,47.1188,123.4423,-1.5677,1.0131,87.2688,33.41445018,-111.92181676,2.69000006,337.34643555,
12.155605,-0.0058,0.0142,0.9830,-0.2314,-0.1274,0.1721,0.0065,-0.0123,-0.1091,-14.1563,-5.6063,47.2688,124.6171,-1.5671,0.7191,87.2688,33.41445018,-111.92181676,2.69000006,337.34643555,
12.255359,0.0157,-0.0014,1.0182,0.0165,-0.2884,0.1400,-0.0084,-0.0091,-0.1091,-14.6813,-7.7438,51.8813,124.7794,-1.3192,0.6571,89.1183,33.41445018,-111.92181676,2.69000006,337.34643555,
12.355813,-0.0019,0.0206,1.0016,-0.1817,0.0829,-0.0096,-0.0073,-0.0005,-0.0963,-13.8938,-5.8875,48.1313,125.2058,-1.1715,0.5678,89.1183,33.41445018,-111.92181676,2.69000006,337.34643555,
12.456878,-0.0166,0.0308,0.9889,-0.0477,-0.2059,0.3616,0.0161,0.0016,-0.0878,-13.1625,-5.2313,48.0563,125.9411,-1.1353,0.3775,89.1183,33.41445018,-111.92181676,2.69000006,337.34643555,
12.563793,-0.0058,-0.0014,1.0417,-0.0867,-0.2211,0.2748,0.0172,-0.0165,-0.0846,-13.4250,-6.1500,50.3813,126.2925,-1.1119,0.3263,86.6045,33.41445018,-111.92181676,2.69000006,337.95458984,
12.656530,0.0030,-0.0024,0.9762,-0.2093,-0.1100,-0.1684,0.0087,-0.0005,-0.0803,-14.2313,-6.3375,49.3688,126.5415,-1.0456,0.2716,86.6045,33.41444526,-111.92179289,3.01999998,337.95458984,
12.757157,0.0387,-0.0229,0.9933,0.2200,-0.2889,-0.4471,0.0076,0.0378,-0.0643,-13.4250,-5.3438,46.8938,126.6370,-1.0005,0.2126,86.6045,33.41444526,-111.92179289,3.01999998,337.95458984,
12.857547,0.0079,0.0157,1.0167,-0.0588,-0.1866,-0.1717,0.0119,0.0346,-0.0643,-13.6688,-7.5375,51.7500,126.5738,-0.9867,0.1248,87.6115,33.41444526,-111.92179289,3.01999998,337.95458984,
12.958923,-0.0200,0.0118,0.9689,-0.0879,-0.1810,0.2100,0.0182,0.0325,-0.0664,-14.7938,-7.4063,49.4250,127.0569,-1.0499,-0.2488,87.6115,33.41444526,-111.92179289,3.01999998,337.95458984,
13.058756,-0.0434,0.0108,1.0138,-0.3340,-0.3379,0.0778,-0.0031,0.0176,-0.0505,-14.0438,-9.1875,49.8000,127.7870,-1.0689,-0.6478,87.6115,33.41444526,-111.92179289,3.01999998,337.95458984,
13.159724,-0.0376,-0.0029,1.0373,-0.1316,-0.0810,0.3644,-0.0009,-0.0101,-0.0441,-13.2750,-9.2812,50.1188,128.3719,-0.8927,-0.9769,88.6047,33.41444526,-111.92179289,3.01999998,337.95458984,
13.259965,-0.0131,-0.0175,1.0421,0.0237,-0.1156,0.2017,-0.0116,-0.0005,-0.0377,-13.5375,-7.4625,48.8250,128.7285,-0.7882,-1.0608,88.6047,33.41444526,-111.92179289,3.01999998,337.95458984,
13.360119,-0.0249,0.0040,0.9679,0.0635,-0.2069,0.2041,0.0055,0.0080,-0.0366,-14.2875,-7.6313,48.7125,128.6923,-0.7079,-0.9823,88.6047,33.41444526,-111.92179289,3.01999998,337.95458984,
13.460083,-0.0146,-0.0146,1.0148,-0.0622,0.0354,-0.3497,0.0033,-0.0101,-0.0281,-12.7875,-8.7938,49.6500,128.6800,-0.6273,-1.0282,88.7652,33.41444526,-111.92179289,3.01999998,337.95458984,
13.564783,-0.0317,-0.0356,1.0319,-0.2942,-0.1704,-0.5994,-0.0105,0.0037,-0.0238,-14.0063,-6.5063,48.1125,128.5669,-0.4629,-1.1092,88.7652,33.41444526,-111.92179289,3.01999998,337.58789062,
13.667159,0.0001,-0.0244,1.0260,-0.0685,-0.1244,-0.0102,0.0033,-0.0016,-0.0196,-14.3813,-8.7188,50.2125,128.5139,-0.3158,-1.2149,88.7652,33.41443424,-111.92176436,3.50999999,337.58789062,
13.766936,-0.0390,-0.0126,0.9996,-0.0332,0.0480,-0.2276,-0.0020,0.0240,-0.0111,-15.3750,-10.2188,51.3000,128.4501,-0.2898,-1.2965,87.9396,33.41443424,-111.92176436,3.50999999,337.58789062,
13.867766,-0.0180,-0.0141,1.0099,-0.0021,-0.0763,-0.0443,0.0065,0.0357,-0.0089,-14.1563,-9.7313,50.5125,128.5665,-0.3096,-1.5216,87.9396,33.41443424,-111.92176436,3.50999999,337.58789062,
13.967995,-0.0517,0.0025,1.0114,-0.1442,-0.0810,0.2830,0.0236,-0.0048,-0.0153,-13.0688,-8.1750,47.3250,128.4609,-0.3048,-1.6172,87.9396,33.41443424,-111.92176436,3.50999999,337.58789062,
14.068381,-0.0249,-0.0136,1.0197,-0.2345,-0.1083,-0.1532,0.0001,-0.0101,-0.0068,-12.1688,-9.4125,52.1250,128.8860,-0.3579,-1.7968,87.1115,33.41443424,-111.92176436,3.50999999,337.58789062,
14.169315,-0.0263,-0.0180,1.0739,-0.0313,0.0458,-0.4908,0.0044,-0.0059,0.0017,-12.8438,-9.6375,49.1625,128.5693,-0.2481,-1.7611,87.1115,33.41443424,-111.92176436,3.50999999,337.58789062,
14.269228,-0.0253,0.0025,0.9664,0.1885,-0.2249,0.4982,0.0097,0.0336,-0.0047,-12.2813,-9.9750,50.1375,127.9134,-0.1178,-1.7350,87.1115,33.41443424,-111.92176436,3.50999999,337.58789062,
14.370323,-0.0478,-0.0082,1.0456,-0.1638,-0.0193,-0.0767,0.0033,0.0197,-0.0025,-10.8938,-11.3063,56.1000,127.0309,0.0600,-1.7512,87.3768,33.41443424,-111.92176436,3.50999999,337.58789062,
14.469119,-0.0483,-0.0351,1.0294,-0.2206,-0.2845,-0.0188,0.0140,0.0091,0.0049,-11.9438,-11.4563,55.5563,126.8489,0.1595,-1.9725,87.3768,33.41443424,-111.92176436,3.50999999,337.58789062,
14.569717,-0.0420,-0.0122,0.9762,0.0122,-0.3211,0.1422,0.0108,-0.0101,0.0049,-11.5125,-11.2125,54.1313,126.0962,0.4027,-2.0807,87.3768,33.41443424,-111.92176436,3.50999999,335.90979004,
14.673625,-0.0532,-0.0341,1.0343,-0.2463,0.0089,-0.0673,0.0001,-0.0304,0.0007,-10.2938,-11.5500,56.4188,125.4712,0.6498,-2.0473,87.2751,33.41442670,-111.92174361,2.53999996,335.90979004,
14.773424,-0.0337,-0.0429,1.0299,0.1113,-0.0237,0.1228,0.0087,-0.0027,-0.0004,-9.9563,-10.1813,52.9500,125.1415,0.7647,-2.0201,87.2751,33.41442670,-111.92174361,2.53999996,335.90979004,
14.877456,-0.0376,-0.0390,1.0084,-0.0870,-0.1954,-0.2966,0.0044,0.0037,0.0028,-10.4625,-11.5312,55.5750,123.8195,0.9538,-1.8003,87.2751,33.41442670,-111.92174361,2.53999996,335.90979004,
14.977997,-0.0468,-0.0493,0.9664,0.0341,-0.2887,-0.1343,0.0076,0.0463,-0.0004,-9.5438,-9.8813,56.2500,123.1840,1.1243,-1.9270,87.9256,33.41442670,-111.92174361,2.53999996,335.90979004,
15.077549,-0.0552,-0.0126,1.0270,0.1597,-0.8091,0.0713,0.0395,0.0527,0.0518,-9.1500,-10.0312,55.9500,122.2757,1.3009,-1.9554,87.9256,33.41442670,-111.92174361,2.53999996,335.90979004,
15.181050,-0.0307,-0.0478,0.9606,0.1042,-0.3624,0.0773,-0.1053,0.3478,0.0284,-10.4062,-12.0000,56.0250,121.7109,1.6936,-2.7611,87.9256,33.41442670,-111.92174361,2.53999996,335.90979004,
15.281048,-0.0253,-0.0488,0.9830,0.1463,-0.2036,-0.0525,0.0012,-0.0485,0.0028,-11.6438,-12.8625,59.3625,120.6162,2.1689,-3.4587,88.9359,33.41442670,-111.92174361,2.53999996,335.90979004,
15.381738,-0.0439,-0.0527,1.0050,0.3033,-0.2967,-0.2163,0.0097,0.0208,0.0060,-11.7188,-12.8625,57.0563,119.2760,2.3540,-3.2481,88.9359,33.41442670,-111.92174361,2.53999996,335.90979004,
15.481775,-0.0889,-0.0547,0.9801,-0.1955,-0.2220,-0.2630,0.0065,0.0261,-0.0025,-10.0312,-11.4563,55.6875,118.4663,2.5284,-3.3464,88.9359,33.41442670,-111.92174361,2.53999996,335.90979004,
15.581591,-0.0688,-0.0669,1.0187,-0.0177,-0.1974,0.0006,0.0065,0.0240,0.0017,-9.3188,-11.7563,57.2063,118.3540,2.6779,-3.6771,89.5600,33.41442670,-111.92174361,2.53999996,336.17053223,
15.682646,-0.0679,-0.0703,0.9845,-0.0673,-0.1519,-0.1007,-0.0031,-0.0091,0.0007,-10.1063,-11.6250,57.4500,117.7702,2.7665,-3.6643,89.5600,33.41442572,-111.92171315,2.64000010,336.17053223,
15.783178,-0.0547,-0.0595,0.9884,0.0212,-0.1744,-0.2617,-0.0382,-0.0027,0.0039,-9.2250,-12.3938,55.3125,117.3498,3.0118,-3.7321,89.5600,33.41442572,-111.92171315,2.64000010,336.17053223,
15.883505,-0.0268,-0.0845,1.0158,0.2138,-0.0939,0.0970,-0.0414,-0.0144,-0.0047,-10.3500,-11.1375,58.8188,116.0893,3.4235,-3.4518,88.4710,33.41442572,-111.92171315,2.64000010,336.17053223,
15.983735,-0.0473,-0.0688,0.9894,0.2088,-0.0570,0.0840,-0.0169,0.0272,-0.0079,-10.3875,-11.5312,55.6313,115.8209,3.6105,-3.3509,88.4710,33.41442572,-111.92171315,2.64000010,336.17053223,
16.085624,-0.0376,-0.0732,1.0045,0.2319,-0.0842,0.0947,-0.0180,0.0123,-0.0196,-11.6063,-11.6250,56.4188,115.6581,3.7036,-3.4157,88.4710,33.41442572,-111.92171315,2.64000010,336.17053223,
16.187710,-0.0635,-0.0478,0.9518,-0.1477,0.2082,-0.4427,-0.0116,-0.0048,-0.0260,-12.3000,-12.1125,57.0563,115.7413,3.7816,-3.3717,86.6445,33.41442572,-111.92171315,2.64000010,336.17053223,
16.286520,-0.1094,-0.1558,1.2327,-0.6251,-0.9063,1.9572,0.0236,-0.0581,-0.0302,-12.8063,-11.4188,53.8125,115.0504,4.2000,-3.2769,86.6445,33.41442572,-111.92171315,2.64000010,336.17053223,
16.386735,-0.0464,0.0152,1.0050,0.0311,0.7300,0.1720,0.1035,-0.0144,-0.0132,-11.7750,-11.8875,54.0000,114.7869,4.0435,-3.0625,86.6445,33.41442572,-111.92171315,2.64000010,336.17053223,
16.487141,-0.0009,0.0289,0.5863,0.5502,0.8447,-3.9597,-0.0446,0.1294,-0.0142,-12.3938,-10.7063,54.2250,115.1943,3.6641,-3.2987,86.3609,33.41442572,-111.92171315,2.64000010,336.17053223,
16.587777,-0.0468,-0.0195,0.8672,0.1547,0.6170,-1.4144,-0.2055,0.0666,-0.0292,-13.0688,-10.3500,50.8313,115.4615,4.3006,-3.4466,86.3609,33.41442572,-111.92171315,2.64000010,338.20568848,
16.689371,-0.1006,-0.0669,1.1140,-0.7761,1.0386,0.5281,-0.1629,0.1411,0.0784,-13.7438,-9.9000,51.5438,119.0605,5.4419,-3.0528,86.3609,33.41442935,-111.92167351,2.88000011,338.20568848,
16.788885,-0.0498,-0.0635,1.2009,0.1149,0.4018,1.8337,-0.0510,0.0250,-0.0217,-12.9000,-9.7313,52.9500,119.5585,5.8166,-3.0697,96.2319,33.41442935,-111.92167351,2.88000011,338.20568848,
16.889787,-0.0302,-0.0693,1.1580,0.3999,0.3394,1.5655,0.0214,0.1188,-0.0473,-12.6000,-9.3938,52.8563,120.0090,5.7347,-3.4018,96.2319,33.41442935,-111.92167351,2.88000011,338.20568848,
16.990421,-0.0928,-0.0771,1.0241,-0.0230,0.1680,0.1947,0.0790,0.1742,-0.0164,-12.7125,-9.3938,50.9625,120.5721,5.5239,-4.1339,96.2319,33.41442935,-111.92167351,2.88000011,338.20568848,
17.090659,-0.1192,-0.0625,0.9469,-0.1822,0.2686,-0.6383,-0.0105,0.0080,-0.0196,-13.4438,-9.6000,52.5188,121.3063,5.3904,-4.8820,91.4874,33.41442935,-111.92167351,2.88000011,338.20568848,
17.190240,-0.1045,-0.0752,0.9234,-0.2616,0.2487,-0.8790,0.0023,0.0123,-0.0047,-13.8938,-11.3250,51.3188,121.4822,5.4737,-4.7282,91.4874,33.41442935,-111.92167351,2.88000011,338.20568848,
17.290564,-0.0615,-0.0996,0.9654,0.1049,0.0315,-0.2664,0.0033,0.0304,-0.1314,-14.4000,-11.5875,51.8250,121.6982,5.5048,-4.6143,91.4874,33.41442935,-111.92167351,2.88000011,338.20568848,
17.390944,-0.0429,-0.0928,1.0001,0.3543,0.1202,-0.1858,-0.0116,0.0399,-0.0185,-14.1000,-12.2813,55.0313,121.9953,5.6438,-4.7425,87.9607,33.41442935,-111.92167351,2.88000011,338.20568848,
17.490983,-0.2579,-0.0669,0.9351,-1.4183,0.2242,0.0406,-0.0606,0.0889,0.6483,-13.4813,-10.8938,52.6313,122.0350,5.5750,-5.6916,87.9607,33.41442935,-111.92167351,2.88000011,338.20568848,
17.592693,-0.0898,-0.1231,1.0324,0.0903,-0.2754,0.3086,0.0246,-0.2178,0.0007,-13.0313,-10.0500,51.7875,120.9102,5.6419,-5.7373,87.9607,33.41442935,-111.92167351,2.88000011,337.72460938,
17.691036,-0.1255,-0.2970,1.1804,-0.5263,-2.0558,1.5071,-0.0095,-0.1870,-0.0984,-11.5500,-8.3625,54.6563,120.4233,5.8412,-4.7369,87.2095,33.41443073,-111.92164396,1.78999996,337.72460938,
17.793525,-0.1216,-0.0649,1.1496,-0.5498,0.3575,1.5011,-0.0744,-0.0399,-0.0260,-10.0500,-8.5125,52.8188,120.4816,6.3024,-4.1529,87.2095,33.41443073,-111.92164396,1.78999996,337.72460938,
17.893725,-0.0517,0.0240,0.8907,0.1585,1.3491,-0.8096,0.1333,-0.0453,0.0188,-11.2125,-8.8500,51.7500,121.1632,6.1273,-4.0935,87.2095,33.41443073,-111.92164396,1.78999996,337.72460938,
17.994086,-0.0258,-0.0610,0.7890,0.2934,0.4281,-1.9996,0.4262,-0.1965,0.0720,-11.2313,-9.4500,51.6000,121.3045,4.3722,-3.4096,86.9209,33.41443073,-111.92164396,1.78999996,337.72460938,
18.094028,-0.0889,-0.0918,0.9180,-0.3501,-0.4369,-0.8977,0.1397,0.0037,-0.0089,-10.7625,-8.4563,50.0813,121.0498,2.7516,-2.9451,86.9209,33.41443073,-111.92164396,1.78999996,337.72460938,
18.195760,-0.0820,-0.0205,1.0739,-0.2722,0.1476,0.6040,-0.1298,0.0154,0.0166,-11.1375,-9.6375,50.4188,121.0598,2.7360,-3.0893,86.9209,33.41443073,-111.92164396,1.78999996,337.72460938,
18.295268,-0.0581,0.0299,1.1013,0.0045,0.8104,0.8928,-0.1362,-0.0101,0.0081,-12.9750,-9.2812,52.5563,121.3092,3.5164,-3.2175,88.8594,33.41443073,-111.92164396,1.78999996,337.72460938,
18.395562,-0.0122,0.0685,1.0925,0.4908,1.2991,0.8815,-0.0073,0.0357,0.0092,-16.2750,-8.1000,46.0875,121.8154,3.8434,-3.3493,88.8594,33.41443073,-111.92164396,1.78999996,337.72460938,
18.496056,-0.0859,0.0274,0.9767,-0.1983,0.9122,-0.2814,0.1067,0.0517,0.0284,-17.0813,-8.1938,45.5250,122.3178,3.4023,-3.5500,88.8594,33.41443073,-111.92164396,1.78999996,337.72460938,
18.597192,-0.1065,-0.0004,0.9874,-0.3801,0.4547,-0.1938,0.0545,0.0272,0.0166,-15.8250,-9.6562,48.3563,122.9274,2.6656,-3.8246,86.8013,33.41443073,-111.92164396,1.78999996,335.36889648,
18.696093,-0.1314,0.0352,0.9913,-0.5507,0.6359,-0.0948,0.0172,-0.0847,0.0177,-15.9563,-8.9438,44.6250,125.4770,1.9309,-4.1299,86.8013,33.41442594,-111.92161837,0.99000001,335.36889648,
18.796827,-0.0913,0.0690,0.9850,-0.3016,0.8132,-0.1008,0.0481,-0.1486,0.0316,-15.4688,-7.2750,41.4000,128.9587,1.0713,-3.9590,86.8013,33.41442594,-111.92161837,0.99000001,335.36889648,
18.896862,-0.0468,0.0616,1.0084,0.1139,0.6218,0.1905,-0.0095,0.0091,0.0497,-15.6750,-5.3813,41.9813,131.0494,0.2458,-3.5042,84.0459,33.41442594,-111.92161837,0.99000001,335.36889648,
18.997392,-0.0493,0.0929,1.0182,0.1826,0.7852,0.1807,-0.0073,0.0591,0.0497,-16.4062,-5.1375,38.2875,132.2133,-0.3425,-3.5237,84.0459,33.41442594,-111.92161837,0.99000001,335.36889648,
19.097933,-0.0835,0.1178,0.9884,-0.0325,0.8915,-0.1053,0.0758,0.0591,0.0656,-17.4375,-5.1938,38.1750,133.9474,-1.3690,-3.8160,84.0459,33.41442594,-111.92161837,0.99000001,335.36889648,
19.198072,-0.0889,0.0665,1.0114,-0.0882,0.1952,-0.0286,0.1109,0.0336,0.0720,-17.6625,-5.7000,39.3375,135.6075,-2.6404,-4.2022,83.9416,33.41442594,-111.92161837,0.99000001,335.36889648,
19.298603,-0.1328,0.0289,1.0187,-0.4814,-0.1945,0.1932,0.0140,-0.0218,0.0731,-16.1625,-5.0250,38.2500,135.9211,-3.1344,-4.5327,83.9416,33.41442594,-111.92161837,0.99000001,335.36889648,
19.398924,-0.0825,0.0709,1.0573,-0.0591,0.1956,0.3403,-0.0489,-0.0304,0.0795,-17.4000,-5.0250,38.0813,136.0882,-3.0248,-4.6512,83.9416,33.41442594,-111.92161837,0.99000001,335.36889648,
19.499987,-0.0679,0.1061,1.0148,0.0853,0.4945,0.1179,-0.0180,-0.0133,0.0774,-19.8188,-3.0750,36.1688,136.2459,-3.1281,-4.4550,85.0273,33.41442594,-111.92161837,0.99000001,335.36889648,
19.599153,-0.1045,0.1178,0.9884,-0.2283,0.4965,-0.2472,0.0491,-0.0133,0.0901,-21.1313,-3.5250,32.3813,136.9189,-3.6409,-4.4126,85.0273,33.41442594,-111.92161837,0.99000001,337.22985840,
19.700369,-0.1143,0.1256,0.9493,-0.3818,0.4473,-0.4833,0.0811,-0.0133,0.1146,-21.4125,-3.9000,31.7438,138.3959,-4.5337,-4.6702,85.0273,33.41442160,-111.92158756,2.32999992,337.22985840,
19.801405,-0.1328,0.1124,0.9518,-0.4807,0.1974,-0.4271,0.0353,-0.0112,0.1210,-20.8875,-2.6625,29.5313,139.6082,-5.3980,-5.0302,84.7566,33.41442160,-111.92158756,2.32999992,337.22985840,
19.902471,-0.1499,0.0778,1.0290,-0.4881,-0.1467,0.2390,-0.0297,0.0250,0.1392,-20.5125,-2.6250,28.8938,140.2723,-5.5204,-5.5398,84.7566,33.41442160,-111.92158756,2.32999992,337.22985840,
20.013727,-0.1670,0.0821,1.0246,-0.6284,-0.0072,0.2258,-0.0361,-0.0123,0.1764,-18.8250,-4.2375,30.4500,140.7605,-5.2341,-6.2370,84.7566,33.41442160,-111.92158756,2.32999992,337.22985840,
20.109595,-0.1587,0.0563,1.0768,-0.4884,-0.2278,0.7452,0.0023,-0.0112,0.1935,-19.3688,-3.6188,31.8188,140.4638,-5.1077,-6.5057,82.9890,33.41442160,-111.92158756,2.32999992,337.22985840,
20.209796,-0.2047,0.0362,1.0207,-0.8704,-0.4594,-0.0630,0.0193,-0.0666,0.2180,-16.9313,-4.8563,32.7563,140.1648,-4.9676,-6.6985,82.9890,33.41442160,-111.92158756,2.32999992,337.22985840,
20.310021,-0.1617,0.0396,0.9606,-0.3607,-0.4905,-0.3517,0.0076,0.0091,0.2585,-16.4438,-5.1562,35.8875,139.7511,-4.8030,-7.0245,82.9890,33.41442160,-111.92158756,2.32999992,337.22985840,
20.410427,-0.1431,0.0343,0.9596,-0.1655,-0.4219,-0.5705,-0.0190,0.0602,0.2680,-17.2688,-5.7563,40.7250,137.6237,-4.5605,-7.2526,84.0602,33.41442160,-111.92158756,2.32999992,337.22985840,
20.510945,-0.1724,0.0245,0.9840,-0.5381,-0.5217,-0.0328,-0.0148,0.0517,0.2723,-17.4188,-4.3125,39.0563,135.6672,-4.1682,-7.7673,84.0602,33.41442160,-111.92158756,2.32999992,337.22985840,
20.610875,-0.1749,0.0225,1.0250,-0.3961,-0.4416,0.2549,-0.0084,0.0346,0.2936,-15.4313,-2.9250,38.6625,133.9447,-3.8870,-8.4769,84.0602,33.41442160,-111.92158756,2.32999992,334.81713867,
20.710851,-0.2311,0.0103,1.0114,-0.8055,-0.4423,0.0241,-0.0052,-0.0538,0.3107,-14.7563,-1.1625,38.9438,132.0465,-3.6746,-8.6021,86.5762,33.41442087,-111.92156384,0.74000001,334.81713867,
20.811902,-0.2130,0.0137,0.9845,-0.5953,-0.4493,0.0087,0.0172,-0.0325,0.3266,-14.0063,-2.1188,39.2625,130.5247,-3.4642,-8.9850,86.5762,33.41442087,-111.92156384,0.74000001,334.81713867,
20.912448,-0.1636,0.0040,0.9811,-0.0874,-0.4759,-0.1742,-0.0009,-0.0453,0.3447,-13.2750,-0.8438,42.4500,127.9442,-3.3962,-9.0721,86.5762,33.41442087,-111.92156384,0.74000001,334.81713867,
21.012954,-0.1670,0.0147,0.9474,-0.0375,-0.3482,-0.4788,-0.0180,-0.0261,0.3511,-12.6938,0.1875,43.5563,124.9222,-3.2615,-8.9280,87.1110,33.41442087,-111.92156384,0.74000001,334.81713867,
21.112083,-0.1490,-0.0038,0.9952,0.1046,-0.5487,0.0964,-0.0457,-0.0016,0.3405,-15.1500,1.5375,40.8938,120.3942,-2.9553,-8.8123,87.1110,33.41442087,-111.92156384,0.74000001,334.81713867,
21.213896,-0.1973,-0.0014,0.9879,-0.4668,-0.4287,-0.0168,-0.0521,-0.0463,0.3618,-14.2500,0.8250,41.6250,116.9545,-2.5342,-8.7503,87.1110,33.41442087,-111.92156384,0.74000001,334.81713867,
21.313847,-0.1441,-0.0029,1.0006,0.0259,-0.3453,0.0137,-0.0308,0.0517,0.3948,-12.9563,1.8375,41.5875,113.4260,-2.2769,-8.9348,86.2437,33.41442087,-111.92156384,0.74000001,334.81713867,
21.413913,-0.1812,-0.0234,1.0016,0.0018,-0.5265,0.0977,-0.0127,0.0485,0.3927,-10.8750,1.5938,45.0938,108.2234,-2.0730,-9.1582,86.2437,33.41442087,-111.92156384,0.74000001,334.81713867,
21.514322,-0.1822,-0.0688,1.0143,-0.1925,-0.9690,0.1017,-0.0297,0.0272,0.3884,-8.3063,1.5188,49.1813,101.1722,-1.5490,-9.4600,86.2437,33.41442087,-111.92156384,0.74000001,334.81713867,
21.613964,-0.1954,-0.0781,1.0465,-0.3535,-0.8584,0.5523,-0.0712,-0.1028,0.3820,-5.7750,2.1188,49.7813,92.2469,-0.6664,-9.3531,87.2620,33.41442087,-111.92156384,0.74000001,334.73443604,
21.715496,-0.1441,-0.0439,0.9879,0.0046,-0.3597,-0.1559,-0.0574,-0.0282,0.4001,-6.6188,3.7125,47.7375,85.1996,0.0617,-9.1472,87.2620,33.41441871,-111.92154154,1.52999997,334.73443604,
21.818108,-0.1162,-0.0302,0.9840,0.4875,-0.3521,-0.0316,-0.0222,0.0336,0.4001,-5.9625,3.5250,49.1438,81.2441,0.1739,-8.9873,85.7288,33.41441871,-111.92154154,1.52999997,334.73443604,
21.915301,-0.1641,-0.0532,0.9552,-0.0253,-0.5340,-0.2722,-0.0052,0.0154,0.3980,-7.1250,4.3125,49.1813,295.3806,0.2270,-8.9942,85.7288,33.41441871,-111.92154154,1.52999997,334.73443604,
22.015535,-0.1881,-0.0674,0.9982,-0.3164,-0.5995,-0.0327,-0.0009,-0.0357,0.4119,-5.1938,4.7812,48.1688,299.1179,0.4045,-9.1953,85.7288,33.41441871,-111.92154154,1.52999997,334.73443604,
22.115847,-0.1905,-0.0493,0.9992,-0.2589,-0.3483,0.0030,-0.0212,-0.0698,0.4214,-3.6938,5.1938,49.3313,301.5465,0.6363,-9.2433,86.2715,33.41441871,-111.92154154,1.52999997,334.73443604,
22.216371,-0.1485,-0.0283,1.0343,-0.0044,-0.0958,0.0304,-0.0212,-0.0431,0.4257,-4.8375,7.9500,46.7250,301.2341,0.6443,-9.0448,86.2715,33.41441871,-111.92154154,1.52999997,334.73443604,
22.316718,-0.1206,-0.0126,1.0133,0.1638,-0.0169,0.0561,-0.0009,-0.0229,0.4321,-5.1000,8.5125,44.7563,300.6248,0.3937,-8.7521,86.2715,33.41441871,-111.92154154,1.52999997,334.73443604,
22.417095,-0.1294,-0.0122,0.9767,0.1759,-0.0934,-0.0387,0.0012,0.0176,0.4321,-3.5063,8.4375,47.1562,299.9093,0.0827,-8.5860,87.1044,33.41441871,-111.92154154,1.52999997,334.73443604,
22.517894,-0.1240,-0.0146,1.0001,0.1826,-0.1515,0.1986,-0.0116,-0.0091,0.4257,-4.2750,10.1625,43.6500,300.2670,-0.1381,-8.4290,87.1044,33.41441871,-111.92154154,1.52999997,334.73443604,
22.617726,-0.1431,0.0059,1.0031,0.0684,-0.0462,0.0783,-0.0031,-0.0112,0.4236,-4.1438,9.9188,42.7125,299.5784,-0.3147,-8.2690,87.1044,33.41441871,-111.92154154,1.52999997,334.51531982,
22.717888,-0.1172,-0.0356,0.9791,-0.0109,-0.3093,-0.1333,-0.0095,-0.0176,0.4214,-3.1688,8.6250,44.1750,298.8825,-0.4959,-8.1188,84.7498,33.41442936,-111.92151703,2.72000003,334.51531982,
22.818354,-0.1280,0.0128,0.9972,0.2245,0.0230,-0.0727,-0.0158,-0.0186,0.4151,-1.6875,10.2375,43.9688,300.1508,-0.5136,-7.8916,84.7498,33.41442936,-111.92151703,2.72000003,334.51531982,
22.920351,-0.1045,0.0367,1.0045,0.2957,0.1218,-0.0074,-0.0158,0.0080,0.4033,-3.6375,13.3313,37.6688,298.0258,-0.8423,-7.6096,84.7498,33.41442936,-111.92151703,2.72000003,334.51531982,
